,image,cluster,gt_class
310,59cb370c-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
311,5a1309ef-23d2-11e8-a6a3-ec086b02610b_0_rodent.jpg,2,rodent
312,59b483fe-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
313,59d418f0-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,4,raccoon
314,59f4625f-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,14,opossum
315,599d7cc8-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,4,squirrel
316,599106da-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
317,586e2ec9-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,14,rabbit
318,5a197c66-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
319,593d68c9-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,2,rabbit
320,59ffbbcc-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
321,590b9ed7-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
322,5922eae8-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,3,coyote
323,59a94c4e-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,4,cat
324,597e648d-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
325,58732c64-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
326,59ef8cf1-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,4,squirrel
327,5986257c-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,0,coyote
328,5862922b-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,3,coyote
329,597cd5c9-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,14,coyote
330,5938c2b7-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,3,rabbit
331,59bac940-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,4,cat
332,58ede125-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
333,5991053e-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,0,squirrel
334,591fd0e9-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,4,coyote
335,59642047-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
336,59f2c3d4-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
337,59b7a67e-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
338,599be8f0-23d2-11e8-a6a3-ec086b02610b_2_bird.jpg,12,bird
339,59941f09-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
340,59e77ebb-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
341,59910611-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
342,59b613f2-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,6,coyote
343,599a5978-23d2-11e8-a6a3-ec086b02610b_1_rabbit.jpg,13,rabbit
344,59a94b4d-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,6,rabbit
345,596734f2-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,5,rabbit
346,5a24a84d-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
347,598942e8-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,6,coyote
348,596eeda6-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
349,59ec5511-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
350,59c66bbc-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
351,593ef657-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,3,rabbit
352,59d5b57e-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
353,59b2e9c8-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
354,597387bc-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,10,coyote
355,59c99e00-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
356,59fc7ddb-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,12,rabbit
357,596737af-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
358,597cd62a-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,4,cat
359,59d27dca-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
360,59e2a412-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,14,opossum
361,59aadd0d-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
362,59f1292f-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,14,coyote
363,59ffbbc7-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
364,59ef8e8e-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,4,cat
365,59641deb-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
366,599a59fe-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
367,59a62936-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
368,59e2a3c4-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,12,bird
369,58e599de-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,3,rabbit
370,598625b1-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,14,raccoon
371,5a1fe896-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
372,59e5e1d7-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
373,59b7a89e-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
374,599d7cd9-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,6,raccoon
375,58732c67-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
376,59cb3a16-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
377,58af74b8-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
378,598622e7-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
379,59cf4462-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
380,59f2c466-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
381,58ce3d38-23d2-11e8-a6a3-ec086b02610b_0_deer.jpg,8,deer
382,5a27dac0-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,14,bobcat
383,59862584-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,6,coyote
384,5a197bc4-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
385,5a1fe696-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,12,bird
386,590d2cd5-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
387,59088114-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
388,59df5d28-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,6,bobcat
389,5a0fd106-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,6,dog
390,5a07cc03-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,4,squirrel
391,59d5b7e3-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
392,5911d92a-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
393,599fbfe2-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
394,59a62a25-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,6,raccoon
395,59ddc087-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,0,bobcat
396,586adf33-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,2,rabbit
397,59b7a856-23d2-11e8-a6a3-ec086b02610b_2_bird.jpg,12,bird
398,59bca471-23d2-11e8-a6a3-ec086b02610b_0_skunk.jpg,4,skunk
399,59862556-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
400,5a197bec-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
401,599106bd-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
402,5874d74d-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,14,dog
403,592c4e69-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
404,59c66a89-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
405,59a62b46-23d2-11e8-a6a3-ec086b02610b_0_deer.jpg,4,deer
406,59bca51c-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,0,coyote
407,599d7dda-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
408,59e91acd-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,12,bird
409,59bac773-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
410,597e62d4-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
411,59fc7c9f-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
412,5998ce12-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
413,59ec54f9-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
414,59f46163-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
415,58dac106-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
416,58adc3d5-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
417,59b7a707-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
418,5965a9d1-23d2-11e8-a6a3-ec086b02610b_0_skunk.jpg,5,skunk
419,598c5aab-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
420,59783210-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,4,bird
421,5998cccd-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
422,596ef0ca-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,6,raccoon
423,59aadcb8-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
424,58df67d0-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
425,58945fd8-23d2-11e8-a6a3-ec086b02610b_0_skunk.jpg,8,skunk
426,590235db-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,0,cat
427,59c99c96-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
428,5a096a0a-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
429,59817a7f-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
430,585c04b8-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
431,5a1cb055-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
432,59b7a79d-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,6,raccoon
433,59fe2195-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
434,5a29630a-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
435,59a94be0-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,0,coyote
436,5a24a9eb-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,6,opossum
437,58dc4cb3-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,4,coyote
438,5948476d-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
439,59023778-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,14,dog
440,59216635-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
441,5888be5b-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,14,opossum
442,58f29677-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
443,58dc4a32-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
444,59849691-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,12,bird
445,59c4bf62-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
446,5865e3b2-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
447,58910e50-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,14,raccoon
448,59df5b68-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
449,59a49d09-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
450,598f77da-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,14,opossum
451,58cca67d-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
452,59fe2333-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,4,squirrel
453,59862370-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
454,59641fe0-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,2,rabbit
455,59f94625-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
456,5a07cf09-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,6,cat
457,5a07ccc4-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,5,coyote
458,586c867d-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,14,coyote
459,5965a8d4-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,4,bird
460,59c177a9-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,2,rabbit
461,58ce3cdf-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,2,rabbit
462,59aadbbc-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,6,raccoon
463,59df5b5c-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
464,58a6e60c-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,14,dog
465,597515ba-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,14,opossum
466,5a1e4fc6-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
467,5998cf86-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,0,dog
468,59f7994f-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
469,59e10537-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,14,raccoon
470,5a16423d-23d2-11e8-a6a3-ec086b02610b_1_bird.jpg,0,bird
471,5a231042-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
472,59a179eb-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,14,coyote
473,587b7fc7-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
474,59b2ec71-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,0,dog
475,5987b3a1-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
476,59b614b7-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
477,592de445-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
478,59292dde-23d2-11e8-a6a3-ec086b02610b_1_coyote.jpg,8,coyote
479,593d6b1e-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
480,5a063209-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,4,cat
481,59af9962-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
482,5a163ea4-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
483,5911d7df-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,14,rabbit
484,5a1640d4-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
485,58bb8cef-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
486,593bdb5e-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
487,59941f62-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
488,5a0b0007-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,3,bird
489,59849691-23d2-11e8-a6a3-ec086b02610b_6_bird.jpg,12,bird
490,58bea653-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,14,raccoon
491,598f78e2-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
492,59180813-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
493,5a197b2b-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
494,598de8d0-23d2-11e8-a6a3-ec086b02610b_0_rodent.jpg,2,rodent
495,59f461bc-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
496,598622b3-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
497,585a62d5-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
498,5874d439-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
499,5a0c9da2-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,2,opossum
500,5979bcf1-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
501,597e6219-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
502,597b49c4-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,6,raccoon
503,588dbd32-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,8,bobcat
504,59b93941-23d2-11e8-a6a3-ec086b02610b_3_bird.jpg,12,bird
505,585c0441-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
506,59aadc53-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,3,dog
507,59849601-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
508,5a02fa2d-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
509,58f1074c-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
510,59783031-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,3,rabbit
511,59da8cfd-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
512,59ffbb82-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,0,dog
513,59ec5514-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
514,59adfdc3-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,4,cat
515,59a17b21-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
516,59a94b7e-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
517,5a1b1302-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
518,5971f9d7-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
519,5968c206-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,6,coyote
520,5a29665e-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
521,58910eb3-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
522,59e5dfe8-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,5,raccoon
523,5879d4a5-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
524,59830693-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
525,59e77c6f-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
526,599420b2-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,3,coyote
527,590b9f16-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
528,59484629-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,4,squirrel
529,5a130a32-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,0,coyote
530,59d418df-23d2-11e8-a6a3-ec086b02610b_0_rodent.jpg,2,rodent
531,58f73c67-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,3,rabbit
532,59e5e01b-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
533,598c5ae5-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,14,raccoon
534,59e4418f-23d2-11e8-a6a3-ec086b02610b_2_bird.jpg,4,bird
535,59be4156-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,4,cat
536,59a7be72-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
537,5979bd6d-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
538,596bd9b8-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,13,rabbit
539,58a0238e-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
540,5a02fa81-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,0,bobcat
541,5a0e36d3-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
542,5a164036-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
543,59216623-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,14,coyote
544,5995af59-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,6,opossum
545,593100f8-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,6,coyote
546,58b666f8-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,4,bird
547,59cf453c-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,0,bobcat
548,5a0fd20e-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
549,5a096b85-23d2-11e8-a6a3-ec086b02610b_1_raccoon.jpg,11,raccoon
550,59c31ba4-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
551,597fecd4-23d2-11e8-a6a3-ec086b02610b_0_skunk.jpg,5,skunk
552,59f94771-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,14,cat
553,59ccd139-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
554,59d41af0-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,0,bobcat
555,594084e3-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
556,5995ae93-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
557,59e43fc0-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
558,59af9934-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,6,bobcat
559,5897b344-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
560,59341b14-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
561,5971fbb7-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,4,bobcat
562,59df5ea3-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
563,59e91ab6-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,14,bobcat
564,59c99e8b-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
565,58d47cf7-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,0,cat
566,59b13227-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,12,bird
567,599fbe77-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
568,596d62f1-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
569,599291e9-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
570,5965ab47-23d2-11e8-a6a3-ec086b02610b_0_skunk.jpg,4,skunk
571,59e10360-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
572,58732f63-23d2-11e8-a6a3-ec086b02610b_1_coyote.jpg,3,coyote
573,596a4f01-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,3,dog
574,5922ec43-23d2-11e8-a6a3-ec086b02610b_1_dog.jpg,4,dog
575,588a6673-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,3,coyote
576,58e282c1-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,14,raccoon
577,58af7749-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,8,coyote
578,59c66a84-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
579,5900a1a8-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,6,coyote
580,59bfdcb2-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,4,squirrel
581,597cd713-23d2-11e8-a6a3-ec086b02610b_0_squirrel.jpg,4,squirrel
582,58693629-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,4,opossum
583,58b2ed0a-23d2-11e8-a6a3-ec086b02610b_1_dog.jpg,4,dog
584,598dea7c-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,0,coyote
585,58857cfb-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
586,5a0fd0b1-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,6,bobcat
587,5a0c9d83-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,6,bobcat
588,59e43e5b-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,4,raccoon
589,5860f060-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
590,599d7bdd-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,10,rabbit
591,59ddc099-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,5,cat
592,599a59c9-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,0,coyote
593,596ef0c4-23d2-11e8-a6a3-ec086b02610b_0_skunk.jpg,5,skunk
594,5976a232-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
595,59c66bca-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,12,bird
596,597fed1e-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,14,rabbit
597,5979bc7b-23d2-11e8-a6a3-ec086b02610b_0_deer.jpg,3,deer
598,59ec52fc-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
599,591fd2b5-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
600,59738832-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
601,59c31a57-23d2-11e8-a6a3-ec086b02610b_0_rodent.jpg,2,rodent
602,59a30a75-23d2-11e8-a6a3-ec086b02610b_0_bird.jpg,12,bird
603,588717a9-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
604,59d751dd-23d2-11e8-a6a3-ec086b02610b_0_rabbit.jpg,4,rabbit
605,5a2af579-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,1,opossum
606,592de550-23d2-11e8-a6a3-ec086b02610b_0_car.jpg,9,car
607,59d4198c-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,14,bobcat
608,597cd53f-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
609,59055d07-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,3,opossum
610,5a0fd020-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
611,59adfee6-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,0,bobcat
612,5a2c867e-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,5,opossum
613,59279d4f-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,4,dog
614,58ce3eb8-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,15,opossum
615,5979bba2-23d2-11e8-a6a3-ec086b02610b_0_cat.jpg,10,cat
616,5971f83c-23d2-11e8-a6a3-ec086b02610b_0_bobcat.jpg,6,bobcat
617,598306c9-23d2-11e8-a6a3-ec086b02610b_0_opossum.jpg,7,opossum
618,59aadbd1-23d2-11e8-a6a3-ec086b02610b_0_raccoon.jpg,11,raccoon
619,586adedc-23d2-11e8-a6a3-ec086b02610b_0_dog.jpg,14,dog
620,598ace07-23d2-11e8-a6a3-ec086b02610b_0_coyote.jpg,14,coyote
